side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,matched_pattern,exit_time,exit_price,exit_reason,pnl,source,pattern
-1,2025-10-21 07:58:00+00:00,4301.93,4331.93,4249.08,2025-10-21 08:17:00+00:00,5,0,0.9796939492225647,0.020306050777435303,40.0,30.0,15,reversal_fvg_short,2025-10-21 08:14:00+00:00,4249.08,target_hit,52.850000000000364,pattern,reversal_fvg_short
-1,2025-10-21 12:02:00+00:00,4256.04,4286.04,4216.04,2025-10-21 12:17:00+00:00,1,0,0.988074004650116,0.011925995349884033,40.0,30.0,15,downtrend_retrace,2025-10-21 12:14:00+00:00,4216.04,target_hit,40.0,pattern,downtrend_retrace
-1,2025-10-21 14:04:00+00:00,4167.65,4197.65,4088.0200000000004,2025-10-21 14:52:00+00:00,26,0,0.8808686137199402,0.11913138628005981,40.0,30.0,15,reversal_fvg_short,2025-10-21 14:45:00+00:00,4088.0200000000004,target_hit,79.6299999999992,pattern,reversal_fvg_short
1,2025-10-21 14:50:00+00:00,4113.77,4098.77,4149.68,2025-10-21 15:21:00+00:00,14,0,0.9932635426521301,0.9932635426521301,20.0,15.0,15,uptrend_retrace,2025-10-21 15:11:00+00:00,4149.68,target_hit,35.909999999999854,pattern,uptrend_retrace
1,2025-10-21 15:32:00+00:00,4127.27,4112.27,4148.76,2025-10-21 15:55:00+00:00,8,0,0.9907021522521973,0.9907021522521973,20.0,15.0,15,uptrend_retrace,2025-10-21 15:55:00+00:00,4144.63,timeout,17.359999999999673,pattern,uptrend_retrace
-1,2025-10-21 23:51:00+00:00,4105.52,4135.52,4015.28,2025-10-22 00:35:00+00:00,7,0,0.959243893623352,0.04075610637664795,40.0,30.0,30,breakthrough_short,2025-10-22 00:10:00+00:00,4015.28,target_hit,90.24000000000024,pattern,breakthrough_short
1,2025-10-22 00:15:00+00:00,4038.21,4023.21,4090.77,2025-10-22 00:49:00+00:00,17,0,0.988854169845581,0.988854169845581,20.0,15.0,15,uptrend_retrace,2025-10-22 00:48:00+00:00,4090.77,target_hit,52.559999999999945,pattern,uptrend_retrace
1,2025-10-22 00:56:00+00:00,4077.44,4062.44,4105.33,2025-10-22 01:17:00+00:00,7,0,0.9891772866249084,0.9891772866249084,20.0,15.0,15,uptrend_retrace,2025-10-22 01:06:00+00:00,4105.33,target_hit,27.889999999999873,pattern,uptrend_retrace
1,2025-10-22 01:56:00+00:00,4088.04,4073.04,4116.75,2025-10-22 02:19:00+00:00,8,0,0.984528124332428,0.984528124332428,20.0,15.0,15,uptrend_retrace,2025-10-22 02:12:00+00:00,4116.75,target_hit,28.710000000000036,pattern,uptrend_retrace
1,2025-10-22 03:23:00+00:00,4112.86,4097.86,4134.25,2025-10-22 03:43:00+00:00,2,0,0.9746522903442383,0.9746522903442383,20.0,15.0,15,uptrend_retrace,2025-10-22 03:37:00+00:00,4134.25,target_hit,21.390000000000327,pattern,uptrend_retrace
-1,2025-10-22 07:58:00+00:00,4131.22,4161.22,4072.7200000000003,2025-10-22 08:23:00+00:00,11,0,0.9977771639823914,0.0022228360176086426,40.0,30.0,15,downtrend_retrace,2025-10-22 08:15:00+00:00,4072.7200000000003,target_hit,58.5,pattern,downtrend_retrace
-1,2025-10-22 10:31:00+00:00,4086.06,4116.0599999999995,4046.06,2025-10-22 10:46:00+00:00,0,0,0.9842779040336609,0.01572209596633911,40.0,30.0,15,downtrend_retrace,2025-10-22 10:43:00+00:00,4046.06,target_hit,40.0,pattern,downtrend_retrace
-1,2025-10-22 10:49:00+00:00,4055.25,4085.25,4015.12,2025-10-22 11:06:00+00:00,3,0,0.992171049118042,0.007828950881958008,40.0,30.0,15,downtrend_retrace,2025-10-22 11:03:00+00:00,4015.12,target_hit,40.13000000000011,pattern,downtrend_retrace
1,2025-10-22 13:02:00+00:00,4049.16,4034.16,4069.16,2025-10-22 13:17:00+00:00,0,0,0.9784851670265198,0.9784851670265198,20.0,15.0,15,uptrend_retrace,2025-10-22 13:17:00+00:00,4066.45,timeout,17.289999999999964,pattern,uptrend_retrace
1,2025-10-22 13:24:00+00:00,4058.57,4043.57,4080.53,2025-10-22 13:50:00+00:00,12,0,0.5958729982376099,0.5958729982376099,20.0,15.0,15,uptrend_retrace,2025-10-22 13:39:00+00:00,4080.53,target_hit,21.960000000000036,pattern,uptrend_retrace
1,2025-10-22 16:27:00+00:00,4042.2,4027.2,4063.88,2025-10-22 16:44:00+00:00,2,0,0.9681743383407593,0.9681743383407593,20.0,15.0,15,uptrend_retrace,2025-10-22 16:33:00+00:00,4063.88,target_hit,21.68000000000029,pattern,uptrend_retrace
1,2025-10-24 13:01:00+00:00,4081.67,4066.67,4104.4400000000005,2025-10-24 13:16:00+00:00,1,0,0.9918370842933655,0.9918370842933655,20.0,15.0,15,uptrend_retrace,2025-10-24 13:07:00+00:00,4104.4400000000005,target_hit,22.770000000000437,pattern,uptrend_retrace
1,2025-10-24 13:59:00+00:00,4107.59,4092.59,4128.06,2025-10-24 14:20:00+00:00,7,0,0.9910308122634888,0.9910308122634888,20.0,15.0,15,uptrend_retrace,2025-10-24 14:12:00+00:00,4128.06,target_hit,20.470000000000255,pattern,uptrend_retrace
1,2025-10-29 08:01:00+00:00,4002.38,3987.38,4026.8,2025-10-29 08:22:00+00:00,2,0,0.6869845986366272,0.6869845986366272,20.0,15.0,15,reversal_fvg_long,2025-10-29 08:22:00+00:00,4007.38,timeout,5.0,pattern,reversal_fvg_long
1,2025-10-30 04:32:00+00:00,3963.74,3948.74,3984.12,2025-10-30 04:48:00+00:00,1,0,0.5971225500106812,0.5971225500106812,20.0,15.0,15,reversal_fvg_long,2025-10-30 04:48:00+00:00,3974.53,timeout,10.790000000000418,pattern,reversal_fvg_long
1,2025-10-30 09:07:00+00:00,3993.34,3978.34,4013.34,2025-10-30 09:22:00+00:00,0,0,0.6322746872901917,0.6322746872901917,20.0,15.0,15,reversal_fvg_long,2025-10-30 09:22:00+00:00,4004.15,timeout,10.809999999999945,pattern,reversal_fvg_long
1,2025-11-18 08:41:00+00:00,4038.75,4023.75,4058.75,2025-11-18 08:56:00+00:00,0,0,0.6363400220870972,0.6363400220870972,20.0,15.0,15,reversal_fvg_long,2025-11-18 08:56:00+00:00,4037.82,timeout,-0.9299999999998363,pattern,reversal_fvg_long
1,2025-11-18 13:38:00+00:00,4066.7,4051.7,4088.94,2025-11-18 14:11:00+00:00,12,0,0.71199631690979,0.71199631690979,20.0,15.0,15,reversal_fvg_long,2025-11-18 14:11:00+00:00,4072.04,timeout,5.3400000000001455,pattern,reversal_fvg_long
1,2025-11-21 12:33:00+00:00,4057.46,4042.46,4082.84,2025-11-21 12:55:00+00:00,6,0,0.6168686747550964,0.6168686747550964,20.0,15.0,15,reversal_fvg_long,2025-11-21 12:55:00+00:00,4061.62,timeout,4.1599999999998545,pattern,reversal_fvg_long
1,2025-12-01 01:59:00+00:00,4253.55,4238.55,4273.55,2025-12-01 02:14:00+00:00,0,0,0.7026159763336182,0.7026159763336182,20.0,15.0,15,reversal_fvg_long,2025-12-01 02:14:00+00:00,4248.05,timeout,-5.5,pattern,reversal_fvg_long
1,2025-12-29 01:04:00+00:00,4504.46,4489.46,4524.46,2025-12-29 01:19:00+00:00,0,0,0.8537750840187073,0.8537750840187073,20.0,15.0,15,uptrend_retrace,2025-12-29 01:19:00+00:00,4509.97,timeout,5.510000000000218,pattern,uptrend_retrace
-1,2026-01-07 01:36:00+00:00,4465.63,4495.63,4425.63,2026-01-07 01:51:00+00:00,0,0,0.6287710666656494,0.3712289333343506,40.0,30.0,15,reversal_fvg_short,2026-01-07 01:51:00+00:00,4467.96,timeout,-2.3299999999999272,pattern,reversal_fvg_short
-1,2026-01-08 06:07:00+00:00,4418.09,4448.09,4378.09,2026-01-08 06:22:00+00:00,0,0,0.6661505699157715,0.3338494300842285,40.0,30.0,15,reversal_fvg_short,2026-01-08 06:22:00+00:00,4425.4,timeout,-7.309999999999491,pattern,reversal_fvg_short
-1,2026-01-14 08:36:00+00:00,4630.41,4660.41,4590.41,2026-01-14 09:00:00+00:00,4,0,0.6100029349327087,0.38999706506729126,40.0,30.0,15,reversal_fvg_short,2026-01-14 09:00:00+00:00,4634.74,timeout,-4.329999999999927,pattern,reversal_fvg_short
-1,2026-01-14 10:06:00+00:00,4631.84,4661.84,4591.84,2026-01-14 10:42:00+00:00,5,0,0.647548258304596,0.35245174169540405,40.0,30.0,15,reversal_fvg_short,2026-01-14 10:42:00+00:00,4638.21,timeout,-6.369999999999891,pattern,reversal_fvg_short
-1,2026-01-14 10:43:00+00:00,4637.73,4667.73,4597.73,2026-01-14 10:58:00+00:00,0,0,0.6776291131973267,0.32237088680267334,40.0,30.0,15,reversal_fvg_short,2026-01-14 10:58:00+00:00,4632.78,timeout,4.949999999999818,pattern,reversal_fvg_short
-1,2026-01-14 21:52:00+00:00,4625.17,4655.17,4585.17,2026-01-14 22:07:00+00:00,0,0,0.6375125646591187,0.36248743534088135,40.0,30.0,15,reversal_fvg_short,2026-01-14 23:01:00+00:00,4626.9,timeout,-1.7299999999995634,pattern,reversal_fvg_short
-1,2026-01-15 03:15:00+00:00,4591.04,4621.04,4551.04,2026-01-15 03:30:00+00:00,1,0,0.638759434223175,0.36124056577682495,40.0,30.0,15,downtrend_retrace,2026-01-15 03:30:00+00:00,4582.02,timeout,9.019999999999527,pattern,downtrend_retrace
-1,2026-01-21 14:12:00+00:00,4845.92,4875.92,4783.14,2026-01-21 16:14:00+00:00,13,0,0.7278268933296204,0.27217310667037964,40.0,30.0,30,downtrend_retrace,2026-01-21 16:14:00+00:00,4847.33,timeout,-1.4099999999998545,pattern,downtrend_retrace
1,2026-01-27 19:58:00+00:00,5099.34,5079.34,5139.34,2026-01-27 20:13:00+00:00,0,0,0.9852188229560852,0.9852188229560852,40.0,20.0,15,breakthrough_long,2026-01-27 20:11:00+00:00,5139.34,target_hit,40.0,pattern,breakthrough_long
1,2026-01-27 21:39:00+00:00,5180.85,5165.85,5209.76,2026-01-27 22:05:00+00:00,12,0,0.6008421778678894,0.6008421778678894,20.0,15.0,15,reversal_fvg_long,2026-01-27 23:01:00+00:00,5175.63,timeout,-5.220000000000255,pattern,reversal_fvg_long
1,2026-01-28 01:46:00+00:00,5220.26,5205.26,5243.92,2026-01-28 02:10:00+00:00,8,0,0.6097973585128784,0.6097973585128784,20.0,15.0,15,reversal_fvg_long,2026-01-28 01:59:00+00:00,5205.26,stop_loss,-15.0,pattern,reversal_fvg_long
1,2026-01-28 02:30:00+00:00,5218.6,5203.6,5246.16,2026-01-28 02:53:00+00:00,7,0,0.6467275023460388,0.6467275023460388,20.0,15.0,15,reversal_fvg_long,2026-01-28 02:53:00+00:00,5229.24,timeout,10.639999999999418,pattern,reversal_fvg_long
1,2026-01-28 05:42:00+00:00,5266.29,5251.29,5286.29,2026-01-28 05:58:00+00:00,2,0,0.7161465287208557,0.7161465287208557,20.0,15.0,15,reversal_fvg_long,2026-01-28 05:58:00+00:00,5262.39,timeout,-3.899999999999636,pattern,reversal_fvg_long
1,2026-01-28 08:01:00+00:00,5290.21,5275.21,5318.06,2026-01-28 08:25:00+00:00,9,0,0.7414271831512451,0.7414271831512451,20.0,15.0,15,reversal_fvg_long,2026-01-28 08:25:00+00:00,5295.18,timeout,4.970000000000255,pattern,reversal_fvg_long
1,2026-01-28 08:31:00+00:00,5300.87,5285.87,5330.92,2026-01-28 08:52:00+00:00,7,0,0.7125948667526245,0.7125948667526245,20.0,15.0,15,reversal_fvg_long,2026-01-28 08:45:00+00:00,5285.87,stop_loss,-15.0,pattern,reversal_fvg_long
1,2026-01-28 21:49:00+00:00,5400.83,5380.83,5457.32,2026-01-28 22:12:00+00:00,7,0,0.986814022064209,0.986814022064209,40.0,20.0,15,breakthrough_long,2026-01-28 23:01:00+00:00,5450.9,timeout,50.06999999999971,pattern,breakthrough_long
1,2026-01-28 23:03:00+00:00,5442.64,5422.64,5492.44,2026-01-28 23:24:00+00:00,3,0,0.9955322742462158,0.9955322742462158,40.0,20.0,15,breakthrough_long,2026-01-28 23:19:00+00:00,5492.44,target_hit,49.79999999999927,pattern,breakthrough_long
1,2026-01-28 23:25:00+00:00,5484.57,5464.57,5551.47,2026-01-28 23:50:00+00:00,5,0,0.9911432266235352,0.9911432266235352,40.0,20.0,15,breakthrough_long,2026-01-28 23:38:00+00:00,5551.47,target_hit,66.90000000000055,pattern,breakthrough_long
1,2026-01-29 01:05:00+00:00,5468.83,5453.83,5488.83,2026-01-29 01:20:00+00:00,0,0,0.6205884218215942,0.6205884218215942,20.0,15.0,15,uptrend_retrace,2026-01-29 01:09:00+00:00,5453.83,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-01-29 01:15:00+00:00,5480.12,5465.12,5508.02,2026-01-29 01:31:00+00:00,1,0,0.6092023849487305,0.6092023849487305,20.0,15.0,15,uptrend_retrace,2026-01-29 01:24:00+00:00,5508.02,target_hit,27.900000000000546,pattern,uptrend_retrace
-1,2026-01-29 07:29:00+00:00,5538.21,5568.21,5498.21,2026-01-29 07:44:00+00:00,0,0,0.6344939470291138,0.36550605297088623,40.0,30.0,15,downtrend_retrace,2026-01-29 07:44:00+00:00,5549.54,timeout,-11.329999999999927,pattern,downtrend_retrace
-1,2026-01-29 08:06:00+00:00,5527.63,5557.63,5487.63,2026-01-29 08:21:00+00:00,0,0,0.6816641092300415,0.3183358907699585,40.0,30.0,15,downtrend_retrace,2026-01-29 08:21:00+00:00,5537.08,timeout,-9.449999999999818,pattern,downtrend_retrace
1,2026-01-29 14:49:00+00:00,5507.38,5492.38,5535.92,2026-01-29 15:13:00+00:00,8,0,0.850183367729187,0.850183367729187,20.0,15.0,15,uptrend_retrace,2026-01-29 15:00:00+00:00,5492.38,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-01-30 01:17:00+00:00,5329.86,5314.86,5349.86,2026-01-30 01:32:00+00:00,0,0,0.6568850874900818,0.6568850874900818,20.0,15.0,15,uptrend_retrace,2026-01-30 01:23:00+00:00,5349.86,target_hit,20.0,pattern,uptrend_retrace
1,2026-01-30 02:32:00+00:00,5145.0,5130.0,5165.0,2026-01-30 02:47:00+00:00,0,0,0.6165390610694885,0.6165390610694885,20.0,15.0,15,uptrend_retrace,2026-01-30 02:33:00+00:00,5165.0,target_hit,20.0,pattern,uptrend_retrace
1,2026-01-30 08:38:00+00:00,5084.98,5069.98,5123.15,2026-01-30 09:01:00+00:00,4,0,0.715117335319519,0.715117335319519,20.0,15.0,15,uptrend_retrace,2026-01-30 08:49:00+00:00,5123.15,target_hit,38.17000000000007,pattern,uptrend_retrace
1,2026-01-30 08:56:00+00:00,5117.52,5102.52,5137.52,2026-01-30 09:11:00+00:00,0,0,0.6633917093276978,0.6633917093276978,20.0,15.0,15,uptrend_retrace,2026-01-30 09:05:00+00:00,5102.52,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-01-30 15:11:00+00:00,5011.85,4996.85,5031.85,2026-01-30 15:26:00+00:00,0,0,0.8602694869041443,0.8602694869041443,20.0,15.0,15,uptrend_retrace,2026-01-30 15:11:00+00:00,5031.85,target_hit,20.0,pattern,uptrend_retrace
1,2026-01-30 15:12:00+00:00,5036.5,5021.5,5056.5,2026-01-30 15:29:00+00:00,2,0,0.7046741843223572,0.7046741843223572,20.0,15.0,15,uptrend_retrace,2026-01-30 15:18:00+00:00,5056.5,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-01 23:06:00+00:00,4820.3,4805.3,4843.37,2026-02-01 23:22:00+00:00,2,0,0.6488005518913269,0.6488005518913269,20.0,15.0,15,uptrend_retrace,2026-02-01 23:10:00+00:00,4805.3,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-01 23:26:00+00:00,4737.45,4722.45,4761.8,2026-02-01 23:42:00+00:00,2,0,0.7263997197151184,0.7263997197151184,20.0,15.0,15,uptrend_retrace,2026-02-01 23:28:00+00:00,4722.45,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-01 23:29:00+00:00,4726.5,4711.5,4798.35,2026-02-02 00:14:00+00:00,24,0,0.7483652830123901,0.7483652830123901,20.0,15.0,15,uptrend_retrace,2026-02-02 00:08:00+00:00,4798.35,target_hit,71.85000000000036,pattern,uptrend_retrace
1,2026-02-02 01:01:00+00:00,4738.2,4723.2,4758.2,2026-02-02 01:16:00+00:00,0,0,0.683495819568634,0.683495819568634,20.0,15.0,15,uptrend_retrace,2026-02-02 01:01:00+00:00,4758.2,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-02 01:02:00+00:00,4749.06,4734.06,4769.06,2026-02-02 01:17:00+00:00,0,0,0.6238324642181396,0.6238324642181396,20.0,15.0,15,uptrend_retrace,2026-02-02 01:02:00+00:00,4769.06,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-02 01:04:00+00:00,4773.6,4758.6,4793.6,2026-02-02 01:19:00+00:00,0,0,0.6980093717575073,0.6980093717575073,20.0,15.0,15,uptrend_retrace,2026-02-02 01:04:00+00:00,4758.6,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:05:00+00:00,4756.63,4741.63,4783.2,2026-02-02 01:20:00+00:00,1,0,0.789114236831665,0.789114236831665,20.0,15.0,15,uptrend_retrace,2026-02-02 01:06:00+00:00,4741.63,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:07:00+00:00,4750.43,4735.43,4770.43,2026-02-02 01:22:00+00:00,0,0,0.8865019679069519,0.8865019679069519,20.0,15.0,15,uptrend_retrace,2026-02-02 01:07:00+00:00,4735.43,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:08:00+00:00,4702.35,4687.35,4734.01,2026-02-02 01:23:00+00:00,1,0,0.6873803734779358,0.6873803734779358,20.0,15.0,15,reversal_fvg_long,2026-02-02 01:09:00+00:00,4687.35,stop_loss,-15.0,pattern,reversal_fvg_long
1,2026-02-02 01:10:00+00:00,4656.0,4641.0,4676.0,2026-02-02 01:25:00+00:00,0,0,0.705540120601654,0.705540120601654,20.0,15.0,15,reversal_fvg_long,2026-02-02 01:10:00+00:00,4641.0,stop_loss,-15.0,pattern,reversal_fvg_long
1,2026-02-02 01:21:00+00:00,4703.19,4688.19,4723.19,2026-02-02 01:36:00+00:00,0,0,0.8611533641815186,0.8611533641815186,20.0,15.0,15,uptrend_retrace,2026-02-02 01:21:00+00:00,4688.19,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:22:00+00:00,4692.0,4677.0,4712.0,2026-02-02 01:37:00+00:00,1,0,0.8505153059959412,0.8505153059959412,20.0,15.0,15,uptrend_retrace,2026-02-02 01:23:00+00:00,4677.0,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:24:00+00:00,4648.8,4633.8,4668.8,2026-02-02 01:39:00+00:00,0,0,0.6728557348251343,0.6728557348251343,20.0,15.0,15,uptrend_retrace,2026-02-02 01:24:00+00:00,4668.8,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-02 01:25:00+00:00,4675.23,4660.23,4695.23,2026-02-02 01:40:00+00:00,0,0,0.8531800508499146,0.8531800508499146,20.0,15.0,15,uptrend_retrace,2026-02-02 01:25:00+00:00,4660.23,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:26:00+00:00,4662.08,4647.08,4682.08,2026-02-02 01:41:00+00:00,0,0,0.8128112554550171,0.8128112554550171,20.0,15.0,15,uptrend_retrace,2026-02-02 01:26:00+00:00,4682.08,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-02 01:27:00+00:00,4690.37,4675.37,4723.71,2026-02-02 01:44:00+00:00,3,0,0.8416996598243713,0.8416996598243713,20.0,15.0,15,uptrend_retrace,2026-02-02 01:30:00+00:00,4675.37,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 01:31:00+00:00,4677.42,4662.42,4763.4,2026-02-02 02:44:00+00:00,50,0,0.8823040127754211,0.8823040127754211,20.0,15.0,15,uptrend_retrace,2026-02-02 02:32:00+00:00,4763.4,target_hit,85.97999999999956,pattern,uptrend_retrace
1,2026-02-02 04:02:00+00:00,4620.35,4605.35,4640.35,2026-02-02 04:18:00+00:00,2,0,0.8608892560005188,0.8608892560005188,20.0,15.0,15,uptrend_retrace,2026-02-02 04:05:00+00:00,4605.35,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 04:06:00+00:00,4619.46,4604.46,4682.1,2026-02-02 04:29:00+00:00,9,0,0.8133932948112488,0.8133932948112488,20.0,15.0,15,uptrend_retrace,2026-02-02 04:19:00+00:00,4682.1,target_hit,62.64000000000033,pattern,uptrend_retrace
1,2026-02-02 04:22:00+00:00,4683.84,4668.84,4703.84,2026-02-02 04:53:00+00:00,7,0,0.6122861504554749,0.6122861504554749,20.0,15.0,15,uptrend_retrace,2026-02-02 04:39:00+00:00,4668.84,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 04:40:00+00:00,4668.05,4653.05,4688.05,2026-02-02 04:57:00+00:00,2,0,0.7485918998718262,0.7485918998718262,20.0,15.0,15,uptrend_retrace,2026-02-02 04:44:00+00:00,4688.05,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-02 06:01:00+00:00,4569.62,4554.62,4589.62,2026-02-02 06:16:00+00:00,1,0,0.7170506119728088,0.7170506119728088,20.0,15.0,15,uptrend_retrace,2026-02-02 06:02:00+00:00,4554.62,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 06:03:00+00:00,4553.3,4538.3,4583.9,2026-02-02 06:20:00+00:00,3,0,0.8306879997253418,0.8306879997253418,20.0,15.0,15,uptrend_retrace,2026-02-02 06:06:00+00:00,4538.3,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 06:07:00+00:00,4536.96,4521.96,4556.96,2026-02-02 06:22:00+00:00,0,0,0.916894793510437,0.916894793510437,20.0,15.0,15,uptrend_retrace,2026-02-02 06:08:00+00:00,4521.96,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 06:09:00+00:00,4535.65,4520.65,4555.65,2026-02-02 06:24:00+00:00,0,0,0.9137110710144043,0.9137110710144043,20.0,15.0,15,uptrend_retrace,2026-02-02 06:09:00+00:00,4555.65,target_hit,20.0,pattern,uptrend_retrace
1,2026-02-02 06:10:00+00:00,4551.85,4536.85,4576.95,2026-02-02 06:27:00+00:00,3,0,0.7666813731193542,0.7666813731193542,20.0,15.0,15,uptrend_retrace,2026-02-02 06:13:00+00:00,4536.85,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 06:14:00+00:00,4534.8,4519.8,4564.35,2026-02-02 06:31:00+00:00,3,0,0.8655296564102173,0.8655296564102173,20.0,15.0,15,uptrend_retrace,2026-02-02 06:17:00+00:00,4519.8,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 06:20:00+00:00,4531.19,4516.19,4551.19,2026-02-02 06:35:00+00:00,0,0,0.8512014150619507,0.8512014150619507,20.0,15.0,15,uptrend_retrace,2026-02-02 06:20:00+00:00,4516.19,stop_loss,-15.0,pattern,uptrend_retrace
-1,2026-02-02 06:21:00+00:00,4507.67,4537.67,4441.63,2026-02-02 06:38:00+00:00,3,0,0.9427287578582764,0.05727124214172363,40.0,30.0,15,reversal_fvg_short,2026-02-02 06:27:00+00:00,4441.63,target_hit,66.03999999999996,pattern,reversal_fvg_short
-1,2026-02-02 06:28:00+00:00,4457.52,4487.52,4417.52,2026-02-02 06:43:00+00:00,0,0,0.6866253614425659,0.3133746385574341,40.0,30.0,15,reversal_fvg_short,2026-02-02 06:29:00+00:00,4487.52,stop_loss,-30.0,pattern,reversal_fvg_short
1,2026-02-02 06:30:00+00:00,4486.64,4471.64,4513.03,2026-02-02 06:47:00+00:00,3,0,0.8507110476493835,0.8507110476493835,20.0,15.0,15,uptrend_retrace,2026-02-02 06:33:00+00:00,4471.64,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-02-02 06:34:00+00:00,4467.75,4452.75,4488.77,2026-02-02 06:50:00+00:00,2,0,0.8263763785362244,0.8263763785362244,20.0,15.0,15,uptrend_retrace,2026-02-02 06:36:00+00:00,4452.75,stop_loss,-15.0,pattern,uptrend_retrace
